,SP_surplus,target_lag_1,SE_surplus,DE_surplus,sin_hour,IT_green_energy_lag_1,SP_green_energy,DK_green_energy,SP_surplus_lag_1,DK_surplus,HU_surplus_lag_1,IT_green_energy_lag_24,IT_green_energy,PO_surplus,SP_green_energy_lag_1,DE_green_energy,HU_Load_monthly_mean,HU_surplus,target_lag_24,PO_green_energy_lag_24,DK_surplus_lag_2,PO_surplus_lag_3,NE_surplus,HU_surplus_lag_24,HU_green_energy_lag_24,target
2022-04-06 21:00:00,-50116.0,3.0,-3942.0,-31758.0,-0.707,6064.0,52496.0,3076.0,-60140.0,-716.0,-20220.0,3298.0,6504.0,-12840.0,51180.0,191932.0,20830.0,-19470.0,3.0,3580.0,-504.0,-16670.0,-31156.0,-20200.0,745.0,3.0
2022-04-06 22:00:00,-42804.0,3.0,-4048.0,-17363.0,-0.5,6504.0,53300.0,2760.0,-50116.0,-976.0,-19470.0,3088.0,6650.0,-12100.0,52496.0,194334.0,20820.0,-18530.0,3.0,3496.0,-598.0,-15210.0,-28268.0,-19280.0,755.0,3.0
2022-04-06 23:00:00,-35988.0,3.0,-4156.0,-10312.0,-0.2588,6650.0,56156.0,2376.0,-42804.0,-1280.0,-18530.0,3260.0,7610.0,-11784.0,53300.0,194532.0,20800.0,-17710.0,3.0,3286.0,-716.0,-13970.0,-26409.0,-18300.0,751.0,3.0
2022-04-07 00:00:00,-31920.0,3.0,-4088.0,-9954.0,0.0,7610.0,58932.0,2280.0,-35988.0,-1231.0,-17710.0,3116.0,7676.0,-11816.0,56156.0,193348.0,20780.0,-17090.0,3.0,3008.0,-976.0,-12840.0,-25398.0,-17700.0,725.0,3.0
2022-04-07 01:00:00,-28964.0,3.0,-4410.0,-12892.0,0.2588,7676.0,62076.0,2264.0,-31920.0,-1270.0,-17090.0,3056.0,7750.0,-12024.0,58932.0,193978.0,20770.0,-16780.0,3.0,2864.0,-1280.0,-12100.0,-25143.0,-17570.0,717.0,3.0
2022-04-07 02:00:00,-29012.0,3.0,-4830.0,-19153.0,0.5,7750.0,64368.0,2696.0,-28964.0,-1038.0,-16780.0,3128.0,7130.0,-12536.0,62076.0,194705.0,20750.0,-17360.0,3.0,2584.0,-1231.0,-11784.0,-25701.0,-18160.0,778.0,3.0
2022-04-07 03:00:00,-41096.0,3.0,-5776.0,-31545.0,0.707,7130.0,63112.0,3020.0,-29012.0,-1273.0,-17360.0,3900.0,7270.0,-14400.0,64368.0,197098.0,20740.0,-18900.0,3.0,2684.0,-1270.0,-11816.0,-27793.0,-19760.0,794.0,3.0
2022-04-07 04:00:00,-51988.0,3.0,-6584.0,-47104.0,0.866,7270.0,67100.0,3548.0,-41096.0,-1253.0,-18900.0,6600.0,9350.0,-15750.0,63112.0,208985.0,20750.0,-21070.0,3.0,3212.0,-1038.0,-12024.0,-32918.0,-21870.0,1048.0,3.0
2022-04-07 05:00:00,-53588.0,3.0,-6736.0,-51973.0,0.966,9350.0,73020.0,3892.0,-51988.0,-1186.0,-21070.0,10220.0,13970.0,-15620.0,67100.0,220954.0,20770.0,-21620.0,3.0,4020.0,-1273.0,-12536.0,-40178.0,-21170.0,2076.0,3.0
2022-04-07 06:00:00,-40600.0,3.0,-6628.0,-47224.0,1.0,13970.0,88184.0,3776.0,-53588.0,-1346.0,-21620.0,11610.0,15550.0,-14460.0,73020.0,235785.0,20780.0,-21400.0,3.0,4416.0,-1253.0,-14400.0,-43974.0,-18850.0,3508.0,3.0
2022-04-07 07:00:00,-26368.0,3.0,-6320.0,-42157.0,0.966,15550.0,101148.0,3808.0,-40600.0,-1366.0,-21400.0,12600.0,15080.0,-12780.0,88184.0,243577.0,20800.0,-20780.0,3.0,4864.0,-1186.0,-15750.0,-42296.0,-15976.0,5148.0,3.0
2022-04-07 08:00:00,-15264.0,3.0,-6104.0,-41710.0,0.866,15080.0,110552.0,4108.0,-26368.0,-1031.0,-20780.0,13050.0,16660.0,-12020.0,101148.0,249052.0,20820.0,-19410.0,3.0,5520.0,-1346.0,-15620.0,-36014.0,-14050.0,6190.0,3.0
2022-04-07 09:00:00,-6336.0,3.0,-5850.0,-36686.0,0.707,16660.0,117756.0,4424.0,-15264.0,-777.0,-19410.0,13110.0,17870.0,-11784.0,110552.0,255160.0,20830.0,-17900.0,3.0,6332.0,-1366.0,-14460.0,-32726.0,-13240.0,6670.0,0.0
2022-04-07 10:00:00,1800.0,0.0,-5770.0,-33909.0,0.5,17870.0,124532.0,4580.0,-6336.0,-438.0,-17900.0,13944.0,18740.0,-11610.0,117756.0,257632.0,20830.0,-16980.0,3.0,6530.0,-1031.0,-12780.0,-30639.0,-13064.0,6680.0,0.0
2022-04-07 11:00:00,4832.0,0.0,-5576.0,-29119.0,0.2588,18740.0,124936.0,4450.0,1800.0,-416.0,-16980.0,13560.0,18990.0,-11510.0,124532.0,257501.0,20830.0,-16130.0,3.0,6336.0,-777.0,-12020.0,-29601.0,-12504.0,6824.0,0.0
2022-04-07 12:00:00,7820.0,0.0,-5548.0,-33952.0,0.0,18990.0,125144.0,4428.0,4832.0,-266.0,-16130.0,11870.0,19260.0,-11830.0,124936.0,250443.0,20830.0,-16136.0,3.0,6590.0,-438.0,-11784.0,-31458.0,-12984.0,6450.0,0.0
2022-04-07 13:00:00,8072.0,0.0,-5120.0,-30766.0,-0.2588,19260.0,123592.0,4042.0,7820.0,-687.0,-16136.0,9900.0,18610.0,-12380.0,125144.0,247705.0,20830.0,-16770.0,3.0,6396.0,-416.0,-11610.0,-33499.0,-14210.0,5716.0,0.0
2022-04-07 14:00:00,6432.0,0.0,-5290.0,-29878.0,-0.5,18610.0,120580.0,3880.0,8072.0,-1027.0,-16770.0,7444.0,14880.0,-13420.0,123592.0,242902.0,20830.0,-17730.0,3.0,6108.0,-266.0,-11510.0,-36736.0,-16210.0,4424.0,0.0
2022-04-07 15:00:00,564.0,0.0,-4996.0,-39823.0,-0.707,14880.0,113384.0,4132.0,6432.0,-712.0,-17730.0,6280.0,11490.0,-14296.0,120580.0,235540.0,20830.0,-18960.0,3.0,5784.0,-687.0,-11830.0,-39853.0,-18690.0,2644.0,3.0
2022-04-07 16:00:00,-20112.0,3.0,-4616.0,-49617.0,-0.866,11490.0,94700.0,4044.0,564.0,-634.0,-18960.0,7350.0,11010.0,-15570.0,113384.0,225808.0,20850.0,-20980.0,3.0,5724.0,-1027.0,-12380.0,-40626.0,-21150.0,1323.0,3.0
2022-04-07 17:00:00,-42076.0,3.0,-4544.0,-54544.0,-0.966,11010.0,79996.0,4720.0,-20112.0,138.0,-20980.0,7936.0,11220.0,-16140.0,94700.0,221347.0,20860.0,-22370.0,3.0,5884.0,-712.0,-13420.0,-41775.0,-22850.0,1073.0,3.0
2022-04-07 18:00:00,-51376.0,3.0,-4340.0,-53783.0,-1.0,11220.0,76664.0,5372.0,-42076.0,934.0,-22370.0,5560.0,10630.0,-15150.0,79996.0,213768.0,20880.0,-22110.0,3.0,5908.0,-634.0,-14296.0,-41473.0,-22560.0,1162.0,3.0
2022-04-07 19:00:00,-45140.0,3.0,-3772.0,-42273.0,-0.966,10630.0,73512.0,5470.0,-51376.0,1256.0,-22110.0,5310.0,9690.0,-13620.0,76664.0,210258.0,20880.0,-20830.0,3.0,5656.0,138.0,-15570.0,-38816.0,-21140.0,1137.0,3.0
2022-04-07 20:00:00,-39632.0,3.0,-3350.0,-31047.0,-0.866,9690.0,68296.0,4944.0,-45140.0,957.0,-20830.0,6064.0,9770.0,-12290.0,73512.0,208293.0,20900.0,-20050.0,3.0,5440.0,934.0,-16140.0,-35306.0,-20220.0,1097.0,3.0
2022-04-07 21:00:00,-34748.0,3.0,-4760.0,-15624.0,-0.707,9770.0,67248.0,4720.0,-39632.0,919.0,-20050.0,6504.0,9736.0,-11100.0,68296.0,211809.0,20880.0,-19330.0,3.0,5460.0,1256.0,-15150.0,-32426.0,-19470.0,1091.0,3.0
2022-04-07 22:00:00,-29476.0,3.0,-4900.0,-8081.0,-0.5,9736.0,66504.0,4664.0,-34748.0,892.0,-19330.0,6650.0,9520.0,-10424.0,67248.0,208925.0,20880.0,-18200.0,3.0,5504.0,957.0,-13620.0,-30253.0,-18530.0,938.0,3.0
2022-04-07 23:00:00,-24644.0,3.0,-4516.0,-417.0,-0.2588,9520.0,66952.0,4664.0,-29476.0,855.0,-18200.0,7610.0,9400.0,-10180.0,66504.0,209395.0,20860.0,-17140.0,3.0,5600.0,919.0,-12290.0,-29144.0,-17710.0,775.0,3.0
2022-04-08 00:00:00,-20596.0,3.0,-4372.0,-1971.0,0.0,9400.0,68888.0,4656.0,-24644.0,857.0,-17140.0,7676.0,9220.0,-10200.0,66952.0,205824.0,20830.0,-16260.0,3.0,5616.0,892.0,-11100.0,-29195.0,-17090.0,736.0,3.0
2022-04-08 01:00:00,-20132.0,3.0,-4010.0,-7607.0,0.2588,9220.0,69536.0,4710.0,-20596.0,892.0,-16260.0,7750.0,8930.0,-10380.0,68888.0,202312.0,20820.0,-16070.0,3.0,5704.0,855.0,-10424.0,-29710.0,-16780.0,797.0,3.0
2022-04-08 02:00:00,-22716.0,3.0,-3536.0,-21271.0,0.5,8930.0,69364.0,5116.0,-20132.0,1133.0,-16070.0,7130.0,8480.0,-10860.0,69536.0,195351.0,20800.0,-16580.0,3.0,5730.0,857.0,-10180.0,-30326.0,-17360.0,927.0,3.0
2022-04-08 03:00:00,-34192.0,3.0,-3408.0,-43755.0,0.707,8480.0,67952.0,4764.0,-22716.0,270.0,-16580.0,7270.0,9060.0,-12744.0,69364.0,187855.0,20800.0,-17970.0,3.0,5936.0,892.0,-10200.0,-34018.0,-18900.0,1060.0,3.0
2022-04-08 04:00:00,-43472.0,3.0,-4184.0,-72346.0,0.866,9060.0,71720.0,5212.0,-34192.0,300.0,-17970.0,9350.0,10900.0,-14320.0,67952.0,184799.0,20800.0,-19970.0,3.0,6412.0,1133.0,-10380.0,-39316.0,-21070.0,1364.0,3.0
2022-04-08 05:00:00,-43128.0,3.0,-4500.0,-85711.0,0.966,10900.0,78896.0,5690.0,-43472.0,613.0,-19970.0,13970.0,14710.0,-14200.0,71720.0,186065.0,20820.0,-20030.0,3.0,6904.0,270.0,-10860.0,-44519.0,-21620.0,1840.0,3.0
2022-04-08 06:00:00,-31744.0,3.0,-4670.0,-86131.0,1.0,14710.0,92400.0,5936.0,-43128.0,913.0,-20030.0,15550.0,17200.0,-13640.0,78896.0,192318.0,20820.0,-18460.0,3.0,7820.0,300.0,-12744.0,-45642.0,-21400.0,2014.0,3.0
2022-04-08 07:00:00,-22172.0,3.0,-4668.0,-81302.0,0.966,17200.0,101848.0,5960.0,-31744.0,900.0,-18460.0,15080.0,18340.0,-13096.0,92400.0,199400.0,20820.0,-17010.0,3.0,8900.0,613.0,-14320.0,-45290.0,-20780.0,2404.0,3.0
2022-04-08 08:00:00,-13888.0,3.0,-4600.0,-80992.0,0.866,18340.0,109352.0,5680.0,-22172.0,548.0,-17010.0,16660.0,19700.0,-12920.0,101848.0,201908.0,20820.0,-16040.0,3.0,9650.0,913.0,-14200.0,-43709.0,-19410.0,3356.0,3.0
2022-04-08 09:00:00,-4020.0,3.0,-4830.0,-80582.0,0.707,19700.0,118092.0,5536.0,-13888.0,632.0,-16040.0,17870.0,19970.0,-12490.0,109352.0,196310.0,20820.0,-15410.0,0.0,10310.0,900.0,-13640.0,-45157.0,-17900.0,4220.0,0.0
2022-04-08 10:00:00,3968.0,0.0,-4876.0,-94762.0,0.5,19970.0,125228.0,5492.0,-4020.0,693.0,-15410.0,18740.0,19870.0,-11840.0,118092.0,181797.0,20820.0,-15490.0,0.0,10296.0,548.0,-13096.0,-43477.0,-16980.0,4590.0,0.0
2022-04-08 11:00:00,7676.0,0.0,-4930.0,-102613.0,0.2588,19870.0,127804.0,5244.0,3968.0,609.0,-15490.0,18990.0,19420.0,-11640.0,125228.0,167518.0,20820.0,-16000.0,0.0,10280.0,632.0,-12920.0,-43145.0,-16130.0,4720.0,0.0
2022-04-08 12:00:00,5808.0,0.0,-4870.0,-108142.0,0.0,19420.0,122240.0,5604.0,7676.0,1158.0,-16000.0,19260.0,17500.0,-12550.0,127804.0,157220.0,20820.0,-16430.0,0.0,10000.0,693.0,-12490.0,-42066.0,-16136.0,4670.0,3.0
2022-04-08 13:00:00,-404.0,3.0,-5388.0,-113667.0,-0.2588,17500.0,113700.0,5704.0,5808.0,1226.0,-16430.0,18610.0,16560.0,-14080.0,122240.0,144552.0,20820.0,-16700.0,0.0,9690.0,609.0,-11840.0,-41262.0,-16770.0,4140.0,3.0
2022-04-08 14:00:00,-7856.0,3.0,-6030.0,-125708.0,-0.5,16560.0,104944.0,5456.0,-404.0,889.0,-16700.0,14880.0,14070.0,-15850.0,113700.0,133174.0,20820.0,-17760.0,0.0,9020.0,1158.0,-11640.0,-42327.0,-17730.0,3436.0,3.0
2022-04-08 15:00:00,-15820.0,3.0,-5504.0,-134790.0,-0.707,14070.0,96272.0,5292.0,-7856.0,639.0,-17760.0,11490.0,11340.0,-16960.0,104944.0,125531.0,20820.0,-19230.0,3.0,8028.0,1226.0,-12550.0,-45452.0,-18960.0,2436.0,3.0
2022-04-08 16:00:00,-29268.0,3.0,-6140.0,-143061.0,-0.866,11340.0,84580.0,4804.0,-15820.0,363.0,-19230.0,11010.0,10730.0,-18430.0,96272.0,115661.0,20830.0,-20690.0,3.0,7540.0,889.0,-14080.0,-45016.0,-20980.0,1426.0,3.0
2022-04-08 17:00:00,-39860.0,3.0,-6252.0,-148565.0,-0.966,10730.0,79268.0,4770.0,-29268.0,581.0,-20690.0,11220.0,11400.0,-19000.0,84580.0,108717.0,20830.0,-21420.0,3.0,7384.0,639.0,-15850.0,-44641.0,-22370.0,1395.0,3.0
2022-04-08 18:00:00,-46020.0,3.0,-6010.0,-141134.0,-1.0,11400.0,77240.0,4750.0,-39860.0,725.0,-21420.0,10630.0,9310.0,-17810.0,79268.0,106884.0,20850.0,-20880.0,3.0,7030.0,363.0,-16960.0,-45378.0,-22110.0,1407.0,3.0
2022-04-08 19:00:00,-41944.0,3.0,-6330.0,-127994.0,-0.966,9310.0,72232.0,4748.0,-46020.0,812.0,-20880.0,9690.0,8680.0,-16780.0,77240.0,107873.0,20850.0,-19660.0,3.0,6830.0,581.0,-18430.0,-43123.0,-20830.0,1263.0,3.0
2022-04-08 20:00:00,-41764.0,3.0,-6300.0,-118228.0,-0.866,8680.0,63608.0,4700.0,-41944.0,972.0,-19660.0,9770.0,8480.0,-15896.0,72232.0,106236.0,20850.0,-19070.0,3.0,6910.0,725.0,-19000.0,-40105.0,-20050.0,1055.0,3.0
2022-04-08 21:00:00,-39320.0,3.0,-5544.0,-101917.0,-0.707,8480.0,60192.0,4840.0,-41764.0,1270.0,-19070.0,9736.0,8630.0,-15160.0,63608.0,108289.0,20850.0,-18770.0,3.0,6910.0,812.0,-17810.0,-35587.0,-19330.0,919.0,3.0
2022-04-08 22:00:00,-42976.0,3.0,-5160.0,-88555.0,-0.5,8630.0,50936.0,5092.0,-39320.0,1622.0,-18770.0,9520.0,8710.0,-14660.0,60192.0,111824.0,20830.0,-17700.0,3.0,7080.0,972.0,-16780.0,-32856.0,-18200.0,996.0,3.0
2022-04-08 23:00:00,-41532.0,3.0,-4996.0,-75406.0,-0.2588,8710.0,47804.0,5270.0,-42976.0,1872.0,-17700.0,9400.0,8790.0,-14060.0,50936.0,119137.0,20820.0,-16370.0,3.0,7080.0,1270.0,-15896.0,-30828.0,-17140.0,1100.0,3.0
2022-04-09 00:00:00,-42480.0,3.0,-4720.0,-61580.0,0.0,8790.0,44072.0,5284.0,-41532.0,1928.0,-16370.0,9220.0,8730.0,-13760.0,47804.0,131570.0,20800.0,-15430.0,3.0,7040.0,1622.0,-15160.0,-28956.0,-16260.0,1218.0,3.0
2022-04-09 01:00:00,-42416.0,3.0,-4320.0,-58641.0,0.2588,8730.0,43260.0,5384.0,-42480.0,1998.0,-15430.0,8930.0,8480.0,-13650.0,44072.0,135228.0,20770.0,-15224.0,3.0,7196.0,1872.0,-14660.0,-28558.0,-16070.0,1274.0,3.0
2022-04-09 02:00:00,-41664.0,3.0,-4284.0,-54586.0,0.5,8480.0,43648.0,5384.0,-42416.0,1854.0,-15224.0,8480.0,8450.0,-13420.0,43260.0,143683.0,20750.0,-15450.0,3.0,7270.0,1928.0,-14060.0,-28569.0,-16580.0,1357.0,3.0
2022-04-09 03:00:00,-42236.0,3.0,-4104.0,-50012.0,0.707,8450.0,45488.0,5424.0,-41664.0,1891.0,-15450.0,9060.0,8830.0,-13520.0,43648.0,150061.0,20740.0,-15730.0,3.0,7428.0,1998.0,-13760.0,-29310.0,-17970.0,1558.0,3.0
2022-04-09 04:00:00,-47528.0,3.0,-4140.0,-52899.0,0.866,8830.0,43400.0,5336.0,-42236.0,1401.0,-15730.0,10900.0,10150.0,-14260.0,45488.0,150065.0,20720.0,-16960.0,3.0,7750.0,1854.0,-13650.0,-30489.0,-19970.0,1854.0,3.0
2022-04-09 05:00:00,-49716.0,3.0,-4416.0,-55314.0,0.966,10150.0,45820.0,5556.0,-47528.0,1444.0,-16960.0,14710.0,12376.0,-14720.0,43400.0,159757.0,20720.0,-17920.0,3.0,8450.0,1891.0,-13420.0,-31261.0,-20030.0,2524.0,3.0
2022-04-09 06:00:00,-47160.0,3.0,-4372.0,-50349.0,1.0,12376.0,55776.0,6060.0,-49716.0,1827.0,-17920.0,17200.0,14750.0,-13890.0,45820.0,179183.0,20720.0,-18660.0,3.0,9250.0,1401.0,-13520.0,-31723.0,-18460.0,3528.0,3.0
2022-04-09 07:00:00,-45220.0,3.0,-5050.0,-34260.0,0.966,14750.0,62476.0,6430.0,-47160.0,2156.0,-18660.0,18340.0,16180.0,-12664.0,55776.0,207240.0,20720.0,-18780.0,3.0,9950.0,1444.0,-14260.0,-31478.0,-17010.0,4280.0,3.0
2022-04-09 08:00:00,-42080.0,3.0,-6350.0,-18085.0,0.866,16180.0,65648.0,6196.0,-45220.0,1902.0,-18780.0,19700.0,18140.0,-11860.0,62476.0,228951.0,20720.0,-18780.0,3.0,9940.0,1827.0,-14720.0,-29970.0,-16040.0,4850.0,3.0
2022-04-09 09:00:00,-37620.0,3.0,-6650.0,-4568.0,0.707,18140.0,68904.0,5764.0,-42080.0,1505.0,-18780.0,19970.0,19140.0,-11270.0,65648.0,244109.0,20740.0,-19200.0,0.0,10744.0,2156.0,-13890.0,-27935.0,-15410.0,5170.0,2.0
2022-04-09 10:00:00,-35304.0,2.0,-6620.0,8917.0,0.5,19140.0,71044.0,6024.0,-37620.0,1892.0,-19200.0,19870.0,19650.0,-10960.0,68904.0,252593.0,20740.0,-18850.0,0.0,10690.0,1902.0,-12664.0,-26929.0,-15490.0,4970.0,2.0
2022-04-09 11:00:00,-31652.0,2.0,-6716.0,7054.0,0.2588,19650.0,72828.0,5332.0,-35304.0,1269.0,-18850.0,19420.0,19570.0,-10590.0,71044.0,242537.0,20740.0,-17760.0,0.0,10470.0,1505.0,-11860.0,-26235.0,-16000.0,4400.0,2.0
2022-04-09 12:00:00,-23364.0,2.0,-6704.0,7301.0,0.0,19570.0,75996.0,5744.0,-31652.0,1696.0,-17760.0,17500.0,17380.0,-10584.0,72828.0,233650.0,20740.0,-17250.0,3.0,9464.0,1892.0,-11270.0,-25420.0,-16430.0,4110.0,2.0
2022-04-09 13:00:00,-20344.0,2.0,-6004.0,9563.0,-0.2588,17380.0,75996.0,5880.0,-23364.0,1909.0,-17250.0,16560.0,16000.0,-11224.0,75996.0,233056.0,20740.0,-17500.0,3.0,8172.0,1269.0,-10960.0,-25789.0,-16700.0,4100.0,3.0
2022-04-09 14:00:00,-19932.0,3.0,-5510.0,15.0,-0.5,16000.0,75088.0,6776.0,-20344.0,2556.0,-17500.0,14070.0,13390.0,-12180.0,75996.0,225074.0,20740.0,-18030.0,3.0,6716.0,1696.0,-10590.0,-27534.0,-17760.0,3492.0,3.0
2022-04-09 15:00:00,-29056.0,3.0,-5056.0,-25596.0,-0.707,13390.0,66136.0,5796.0,-19932.0,1434.0,-18030.0,11340.0,11580.0,-13370.0,75088.0,201852.0,20740.0,-18820.0,3.0,5470.0,1909.0,-10584.0,-33540.0,-19230.0,2290.0,3.0
2022-04-09 16:00:00,-44496.0,3.0,-4790.0,-54341.0,-0.866,11580.0,53044.0,5584.0,-29056.0,1346.0,-18820.0,10730.0,11150.0,-14456.0,66136.0,175402.0,20740.0,-19790.0,3.0,4770.0,2556.0,-11224.0,-37375.0,-20690.0,1509.0,3.0
2022-04-09 17:00:00,-59612.0,3.0,-4692.0,-68717.0,-0.966,11150.0,43180.0,5860.0,-44496.0,1766.0,-19790.0,11400.0,11960.0,-14824.0,53044.0,158249.0,20740.0,-20600.0,3.0,4520.0,1434.0,-12180.0,-41932.0,-21420.0,1677.0,3.0
2022-04-09 18:00:00,-68704.0,3.0,-4356.0,-68462.0,-1.0,11960.0,41700.0,5876.0,-59612.0,1939.0,-20600.0,9310.0,11340.0,-13580.0,43180.0,152249.0,20750.0,-20240.0,3.0,4172.0,1346.0,-13370.0,-43502.0,-20880.0,1769.0,3.0
2022-04-09 19:00:00,-66164.0,3.0,-3940.0,-68304.0,-0.966,11340.0,39568.0,5870.0,-68704.0,2190.0,-20240.0,8680.0,10380.0,-12560.0,41700.0,145449.0,20740.0,-19150.0,3.0,3678.0,1766.0,-14456.0,-42591.0,-19660.0,1729.0,3.0
2022-04-09 20:00:00,-63752.0,3.0,-3812.0,-65022.0,-0.866,10380.0,34612.0,5680.0,-66164.0,2152.0,-19150.0,8480.0,9580.0,-11500.0,39568.0,141624.0,20740.0,-18100.0,3.0,3320.0,1939.0,-14824.0,-41089.0,-19070.0,1439.0,3.0
2022-04-09 21:00:00,-61864.0,3.0,-4370.0,-55621.0,-0.707,9580.0,29716.0,5500.0,-63752.0,1996.0,-18100.0,8630.0,9800.0,-10270.0,34612.0,140887.0,20720.0,-17020.0,3.0,3012.0,2190.0,-13580.0,-38067.0,-18770.0,1039.0,3.0
2022-04-09 22:00:00,-57308.0,3.0,-4480.0,-46458.0,-0.5,9800.0,28404.0,5250.0,-61864.0,1815.0,-17020.0,8710.0,9070.0,-9550.0,29716.0,141210.0,20700.0,-16170.0,3.0,2856.0,2152.0,-12560.0,-35969.0,-17700.0,1085.0,3.0
2022-04-09 23:00:00,-55512.0,3.0,-4416.0,-38441.0,-0.2588,9070.0,25872.0,5348.0,-57308.0,2001.0,-16170.0,8790.0,8790.0,-9300.0,28404.0,141966.0,20690.0,-15340.0,3.0,2830.0,1996.0,-11500.0,-34641.0,-16370.0,1310.0,3.0
2022-04-10 00:00:00,-55960.0,3.0,-4400.0,-36481.0,0.0,8790.0,22792.0,5276.0,-55512.0,1938.0,-15340.0,8730.0,8350.0,-9290.0,25872.0,141259.0,20670.0,-14720.0,3.0,3060.0,1815.0,-10270.0,-33797.0,-15430.0,1500.0,3.0
2022-04-10 01:00:00,-52592.0,3.0,-4290.0,-38128.0,0.2588,8350.0,25200.0,5200.0,-55960.0,1838.0,-14720.0,8480.0,8450.0,-9336.0,22792.0,141540.0,20640.0,-14460.0,3.0,3208.0,2001.0,-9550.0,-33544.0,-15224.0,1475.0,3.0
2022-04-10 02:00:00,-48048.0,3.0,-4016.0,-44288.0,0.5,8450.0,30084.0,5308.0,-52592.0,1879.0,-14460.0,8450.0,8580.0,-9490.0,25200.0,136157.0,20620.0,-14584.0,3.0,3424.0,1938.0,-9300.0,-33351.0,-15450.0,1438.0,3.0
2022-04-10 03:00:00,-46576.0,3.0,-3744.0,-46180.0,0.707,8580.0,32708.0,5410.0,-48048.0,1985.0,-14584.0,8830.0,8720.0,-9410.0,30084.0,132828.0,20600.0,-14800.0,3.0,3906.0,1838.0,-9290.0,-33385.0,-15730.0,1415.0,3.0
2022-04-10 04:00:00,-42884.0,3.0,-3676.0,-43329.0,0.866,8720.0,37316.0,5336.0,-46576.0,1601.0,-14800.0,10150.0,9980.0,-9700.0,32708.0,136086.0,20590.0,-15260.0,3.0,4404.0,1879.0,-9336.0,-34679.0,-16960.0,1232.0,3.0
2022-04-10 05:00:00,-26596.0,3.0,-3680.0,-46933.0,0.966,9980.0,56316.0,5840.0,-42884.0,1952.0,-15260.0,12376.0,14030.0,-9704.0,37316.0,140582.0,20580.0,-15020.0,3.0,5200.0,1985.0,-9490.0,-34425.0,-17920.0,1617.0,3.0
2022-04-10 06:00:00,-16116.0,3.0,-4456.0,-38366.0,1.0,14030.0,73960.0,6292.0,-26596.0,2380.0,-15020.0,14750.0,17950.0,-9784.0,56316.0,163523.0,20560.0,-13450.0,3.0,6860.0,1601.0,-9410.0,-33268.0,-18660.0,2086.0,3.0
2022-04-10 07:00:00,-6816.0,3.0,-4896.0,-22859.0,0.966,17950.0,88492.0,6716.0,-16116.0,2694.0,-13450.0,16180.0,20200.0,-10010.0,73960.0,190037.0,20540.0,-11880.0,3.0,8144.0,1952.0,-9700.0,-30802.0,-18780.0,2668.0,0.0
2022-04-10 08:00:00,3544.0,0.0,-4810.0,-10094.0,0.866,20200.0,101080.0,6890.0,-6816.0,2816.0,-11880.0,18140.0,21440.0,-10130.0,88492.0,211891.0,20530.0,-10740.0,3.0,8870.0,2380.0,-9704.0,-28679.0,-18780.0,3066.0,0.0
2022-04-10 09:00:00,7880.0,0.0,-4624.0,-5132.0,0.707,21440.0,104640.0,6750.0,3544.0,2704.0,-10740.0,19140.0,22480.0,-10170.0,101080.0,223331.0,20530.0,-10410.0,2.0,9200.0,2694.0,-9784.0,-27344.0,-19200.0,2972.0,0.0
2022-04-10 10:00:00,9608.0,0.0,-4190.0,-692.0,0.5,22480.0,106840.0,6560.0,7880.0,2476.0,-10410.0,19650.0,22370.0,-10240.0,104640.0,224320.0,20500.0,-10024.0,2.0,9096.0,2816.0,-10010.0,-26230.0,-18850.0,2960.0,0.0
2022-04-10 11:00:00,8628.0,0.0,-3918.0,271.0,0.2588,22370.0,105056.0,6410.0,9608.0,2402.0,-10024.0,19570.0,21800.0,-9720.0,106840.0,215606.0,20480.0,-9840.0,2.0,9010.0,2704.0,-10130.0,-25864.0,-17760.0,3114.0,0.0
2022-04-10 12:00:00,7960.0,0.0,-3546.0,-2932.0,0.0,21800.0,100048.0,6564.0,8628.0,2648.0,-9840.0,17380.0,20750.0,-9750.0,105056.0,205365.0,20460.0,-10290.0,2.0,8630.0,2476.0,-10170.0,-25272.0,-17250.0,3232.0,0.0
2022-04-10 13:00:00,7764.0,0.0,-3022.0,-12000.0,-0.2588,20750.0,95996.0,6236.0,7960.0,2264.0,-10290.0,16000.0,19500.0,-10280.0,100048.0,192390.0,20450.0,-11700.0,3.0,7812.0,2402.0,-10240.0,-25829.0,-17500.0,2876.0,0.0
2022-04-10 14:00:00,3588.0,0.0,-3020.0,-26008.0,-0.5,19500.0,91104.0,5544.0,7764.0,1256.0,-11700.0,13390.0,17230.0,-11896.0,95996.0,179901.0,20450.0,-13490.0,3.0,7150.0,2648.0,-9720.0,-30239.0,-18030.0,2490.0,0.0
2022-04-10 15:00:00,4616.0,0.0,-2746.0,-55071.0,-0.707,17230.0,93296.0,4990.0,3588.0,610.0,-13490.0,11580.0,12240.0,-13780.0,91104.0,155664.0,20430.0,-15840.0,3.0,6416.0,2264.0,-9750.0,-37338.0,-18820.0,1796.0,0.0
2022-04-10 16:00:00,2380.0,0.0,-3014.0,-95048.0,-0.866,12240.0,94156.0,4390.0,4616.0,140.0,-15840.0,11150.0,10280.0,-15090.0,93296.0,119296.0,20430.0,-18670.0,3.0,5824.0,1256.0,-10280.0,-42215.0,-19790.0,1186.0,3.0
