,SP_surplus,target_lag_1,SE_surplus,DE_surplus,sin_hour,IT_green_energy_lag_1,SP_green_energy,DK_green_energy,SP_surplus_lag_1,DK_surplus,HU_surplus_lag_1,IT_green_energy_lag_24,IT_green_energy,PO_surplus,SP_green_energy_lag_1,DE_green_energy,HU_Load_monthly_mean,HU_surplus,target_lag_24,PO_green_energy_lag_24,DK_surplus_lag_2,PO_surplus_lag_3,NE_surplus,HU_surplus_lag_24,HU_green_energy_lag_24
435,-77280.0,3.0,-2068.0,-121970.0,0.707,6308.0,22428.0,4624.0,-76724.0,667.0,-19280.0,4184.0,5904.0,-15930.0,20536.0,102342.0,22290.0,-20100.0,3.0,4244.0,420.0,-14570.0,-40715.0,-18910.0,1427.0
436,-83316.0,3.0,-2172.0,-138342.0,0.866,5904.0,28296.0,5372.0,-77280.0,809.0,-20100.0,4584.0,4820.0,-18530.0,22428.0,103568.0,22290.0,-22020.0,3.0,3784.0,279.0,-14590.0,-42619.0,-20830.0,1421.0
437,-97816.0,3.0,-2596.0,-164750.0,0.966,4820.0,31940.0,5920.0,-83316.0,825.0,-22020.0,6236.0,7420.0,-20600.0,28296.0,105834.0,22300.0,-25200.0,3.0,3748.0,667.0,-15040.0,-47632.0,-23820.0,1511.0
438,-99344.0,3.0,-2616.0,-174867.0,1.0,7420.0,40964.0,5984.0,-97816.0,696.0,-25200.0,9710.0,9540.0,-21250.0,31940.0,116490.0,22300.0,-25680.0,3.0,3696.0,809.0,-15930.0,-53899.0,-24220.0,1852.0
439,-95452.0,3.0,-2604.0,-173986.0,0.966,9540.0,48524.0,6140.0,-99344.0,778.0,-25680.0,12080.0,10240.0,-21140.0,40964.0,124645.0,22320.0,-23630.0,3.0,3698.0,825.0,-18530.0,-57240.0,-22200.0,3284.0
440,-89432.0,3.0,-2786.0,-160658.0,0.866,10240.0,56992.0,6196.0,-95452.0,731.0,-23630.0,12000.0,11180.0,-20800.0,48524.0,141512.0,22320.0,-20480.0,3.0,3874.0,696.0,-20600.0,-57632.0,-19280.0,5184.0
441,-86260.0,3.0,-2660.0,-153268.0,0.707,11180.0,58476.0,6184.0,-89432.0,775.0,-20480.0,11910.0,11140.0,-20750.0,56992.0,148216.0,22320.0,-18690.0,3.0,3556.0,778.0,-21250.0,-56316.0,-17490.0,6360.0
442,-82508.0,3.0,-2862.0,-144437.0,0.5,11140.0,61048.0,6320.0,-86260.0,923.0,-18690.0,10750.0,9690.0,-20670.0,58476.0,159485.0,22340.0,-18100.0,3.0,3210.0,731.0,-21140.0,-54075.0,-17060.0,6730.0
443,-80800.0,3.0,-2996.0,-137622.0,0.2588,9690.0,61500.0,6212.0,-82508.0,672.0,-18100.0,10040.0,9256.0,-20620.0,61048.0,167520.0,22340.0,-18340.0,3.0,3032.0,775.0,-20800.0,-52098.0,-17420.0,6436.0
444,-76704.0,3.0,-3206.0,-133488.0,0.0,9256.0,62836.0,6070.0,-80800.0,568.0,-18340.0,9180.0,8164.0,-20430.0,61500.0,168617.0,22340.0,-19230.0,3.0,2746.0,923.0,-20750.0,-51831.0,-18510.0,5510.0
445,-71408.0,3.0,-3516.0,-128662.0,-0.2588,8164.0,64556.0,5804.0,-76704.0,428.0,-19230.0,7480.0,6280.0,-20430.0,62836.0,171186.0,22340.0,-21860.0,3.0,2522.0,672.0,-20670.0,-50866.0,-21020.0,3788.0
446,-73688.0,3.0,-3608.0,-128820.0,-0.5,6280.0,60768.0,6190.0,-71408.0,703.0,-21860.0,7096.0,5740.0,-20830.0,64556.0,169923.0,22350.0,-24510.0,3.0,2688.0,568.0,-20620.0,-50703.0,-23650.0,2052.0
447,-85124.0,3.0,-3600.0,-131503.0,-0.707,5740.0,49848.0,6440.0,-73688.0,636.0,-24510.0,8084.0,7940.0,-20420.0,60768.0,170855.0,22370.0,-26130.0,3.0,2874.0,428.0,-20430.0,-50658.0,-25220.0,1588.0
448,-92564.0,3.0,-3364.0,-132625.0,-0.866,7940.0,49224.0,6012.0,-85124.0,365.0,-26130.0,9130.0,9224.0,-19680.0,49848.0,179718.0,22370.0,-26420.0,3.0,3056.0,703.0,-20430.0,-52199.0,-25630.0,1427.0
449,-93108.0,3.0,-2928.0,-125749.0,-0.966,9224.0,55496.0,5830.0,-92564.0,504.0,-26420.0,8456.0,8770.0,-18910.0,49224.0,182386.0,22380.0,-26140.0,3.0,3052.0,636.0,-20830.0,-49486.0,-25580.0,1348.0
450,-95524.0,3.0,-2508.0,-111006.0,-1.0,8770.0,55296.0,5630.0,-93108.0,550.0,-26140.0,6660.0,7050.0,-18220.0,55496.0,187684.0,22400.0,-25700.0,3.0,3208.0,365.0,-20420.0,-46694.0,-25120.0,1329.0
451,-98200.0,3.0,-2128.0,-80099.0,-0.966,7050.0,47576.0,5510.0,-95524.0,628.0,-25700.0,5216.0,5596.0,-16510.0,55296.0,203390.0,22400.0,-24800.0,3.0,3126.0,504.0,-19680.0,-43544.0,-24400.0,1244.0
452,-89664.0,3.0,-1745.0,-67912.0,-0.866,5596.0,43296.0,5732.0,-98200.0,1187.0,-24800.0,4480.0,5644.0,-15120.0,47576.0,199467.0,22400.0,-23700.0,3.0,3192.0,550.0,-18910.0,-40764.0,-23280.0,1231.0
453,-76804.0,3.0,-2224.0,-63566.0,-0.707,5644.0,42960.0,5876.0,-89664.0,1574.0,-23700.0,4468.0,5536.0,-13700.0,43296.0,193299.0,22420.0,-22910.0,3.0,3452.0,628.0,-18220.0,-37870.0,-22600.0,1085.0
454,-70680.0,3.0,-2316.0,-50107.0,-0.5,5536.0,42160.0,5840.0,-76804.0,1717.0,-22910.0,5370.0,5612.0,-12700.0,42960.0,191697.0,22420.0,-22030.0,3.0,3542.0,1187.0,-16510.0,-36000.0,-21730.0,958.0
455,-63032.0,3.0,-2198.0,-41405.0,-0.2588,5612.0,42180.0,5950.0,-70680.0,1884.0,-22030.0,5730.0,6230.0,-11860.0,42160.0,190062.0,22420.0,-20940.0,3.0,3652.0,1574.0,-15120.0,-32830.0,-20640.0,865.0
456,-58216.0,3.0,-2352.0,-31270.0,0.0,6230.0,41876.0,6076.0,-63032.0,2046.0,-20940.0,6336.0,6300.0,-11390.0,42180.0,195035.0,22400.0,-20100.0,3.0,3824.0,1717.0,-13700.0,-30771.0,-19870.0,830.0
457,-56600.0,3.0,-2344.0,-31882.0,0.2588,6300.0,41652.0,6040.0,-58216.0,1965.0,-20100.0,6296.0,6670.0,-11440.0,41876.0,191213.0,22400.0,-19470.0,3.0,3840.0,1884.0,-12700.0,-28741.0,-19340.0,810.0
458,-55744.0,3.0,-2352.0,-29814.0,0.5,6670.0,41968.0,6064.0,-56600.0,1903.0,-19470.0,6308.0,6810.0,-11650.0,41652.0,195066.0,22400.0,-19360.0,3.0,3820.0,2046.0,-11860.0,-28780.0,-19280.0,786.0
459,-57896.0,3.0,-2980.0,-35259.0,0.707,6810.0,42180.0,5736.0,-55744.0,1385.0,-19360.0,5904.0,6212.0,-12600.0,41968.0,197852.0,22400.0,-20080.0,3.0,3776.0,1965.0,-11390.0,-29059.0,-20100.0,761.0
460,-69276.0,3.0,-3988.0,-56417.0,0.866,6212.0,43052.0,5604.0,-57896.0,645.0,-20080.0,4820.0,6372.0,-15260.0,42180.0,190368.0,22400.0,-21870.0,3.0,3682.0,1903.0,-11440.0,-31568.0,-22020.0,766.0
461,-82980.0,3.0,-4500.0,-89215.0,0.966,6372.0,46956.0,6110.0,-69276.0,664.0,-21870.0,7420.0,8020.0,-17070.0,43052.0,186867.0,22400.0,-24850.0,3.0,3588.0,1385.0,-11650.0,-36583.0,-25200.0,790.0
462,-89524.0,3.0,-4664.0,-111598.0,1.0,8020.0,50468.0,6390.0,-82980.0,714.0,-24850.0,9540.0,10420.0,-17660.0,46956.0,186422.0,22420.0,-25760.0,3.0,3698.0,645.0,-12600.0,-43710.0,-25680.0,1062.0
463,-84748.0,3.0,-4868.0,-122116.0,0.966,10420.0,58728.0,6420.0,-89524.0,793.0,-25760.0,10240.0,11200.0,-17630.0,50468.0,184069.0,22420.0,-25540.0,3.0,4176.0,664.0,-15260.0,-48226.0,-23630.0,2512.0
464,-78768.0,3.0,-4856.0,-122050.0,0.866,11200.0,66280.0,6684.0,-84748.0,1009.0,-25540.0,11180.0,11330.0,-17230.0,58728.0,187515.0,22430.0,-24700.0,3.0,4270.0,714.0,-17070.0,-48526.0,-20480.0,4430.0
465,-72948.0,3.0,-4732.0,-117370.0,0.707,11330.0,69764.0,6696.0,-78768.0,1042.0,-24700.0,11140.0,11820.0,-17310.0,66280.0,192341.0,22450.0,-24400.0,3.0,4270.0,793.0,-17660.0,-45284.0,-18690.0,5536.0
466,-67984.0,3.0,-4468.0,-106088.0,0.5,11820.0,72880.0,6908.0,-72948.0,1363.0,-24400.0,9690.0,11460.0,-17630.0,69764.0,204666.0,22450.0,-25170.0,3.0,4204.0,1009.0,-17630.0,-42199.0,-18100.0,5920.0
467,-63868.0,3.0,-4372.0,-99182.0,0.2588,11460.0,75900.0,6930.0,-67984.0,1451.0,-25170.0,9256.0,10470.0,-17900.0,72880.0,207569.0,22460.0,-25100.0,3.0,4216.0,1042.0,-17230.0,-40906.0,-18340.0,5720.0
468,-58796.0,3.0,-4276.0,-102003.0,0.0,10470.0,78768.0,6560.0,-63868.0,1107.0,-25100.0,8164.0,10080.0,-17950.0,75900.0,199486.0,22480.0,-24100.0,3.0,4270.0,1363.0,-17310.0,-40824.0,-19230.0,4816.0
469,-53980.0,3.0,-4652.0,-111900.0,-0.2588,10080.0,80728.0,6136.0,-58796.0,888.0,-24100.0,6280.0,8380.0,-18180.0,78768.0,189824.0,22480.0,-24180.0,3.0,4320.0,1451.0,-17630.0,-42279.0,-21860.0,3104.0
470,-56224.0,3.0,-5200.0,-119788.0,-0.5,8380.0,77680.0,5776.0,-53980.0,376.0,-24180.0,5740.0,8024.0,-18400.0,80728.0,179556.0,22500.0,-25060.0,3.0,4430.0,1107.0,-17900.0,-44864.0,-24510.0,1458.0
471,-68600.0,3.0,-5204.0,-122541.0,-0.707,8024.0,66692.0,5576.0,-56224.0,-181.0,-25060.0,7940.0,8750.0,-18340.0,77680.0,177657.0,22500.0,-26140.0,3.0,5030.0,888.0,-17950.0,-47719.0,-26130.0,892.0
472,-78300.0,3.0,-4816.0,-132151.0,-0.866,8750.0,63132.0,5096.0,-68600.0,-577.0,-26140.0,9224.0,10220.0,-18300.0,66692.0,178544.0,22510.0,-26200.0,3.0,5456.0,376.0,-18180.0,-51678.0,-26420.0,954.0
473,-78036.0,3.0,-4416.0,-133755.0,-0.966,10220.0,70360.0,5092.0,-78300.0,-183.0,-26200.0,8770.0,10530.0,-18370.0,63132.0,175443.0,22530.0,-25890.0,3.0,6050.0,-181.0,-18400.0,-50423.0,-26140.0,1116.0
474,-77780.0,3.0,-3776.0,-134352.0,-1.0,10530.0,72816.0,4876.0,-78036.0,-256.0,-25890.0,7050.0,8664.0,-18000.0,70360.0,167583.0,22530.0,-25550.0,3.0,6264.0,-577.0,-18340.0,-48302.0,-25700.0,1092.0
475,-75228.0,3.0,-3120.0,-120311.0,-0.966,8664.0,70756.0,4616.0,-77780.0,-287.0,-25550.0,5596.0,6720.0,-16620.0,72816.0,164397.0,22540.0,-24750.0,3.0,6430.0,-183.0,-18300.0,-45225.0,-24800.0,1049.0
476,-69692.0,3.0,-2628.0,-115876.0,-0.866,6720.0,63808.0,4548.0,-75228.0,-167.0,-24750.0,5644.0,6004.0,-15280.0,70756.0,154061.0,22540.0,-23790.0,3.0,6520.0,-256.0,-18370.0,-43160.0,-23700.0,1130.0
477,-58728.0,3.0,-2328.0,-105455.0,-0.707,6004.0,61856.0,4564.0,-69692.0,106.0,-23790.0,5536.0,5692.0,-14056.0,63808.0,153654.0,22540.0,-22530.0,3.0,6536.0,-287.0,-18000.0,-40650.0,-22910.0,1051.0
478,-51224.0,3.0,-2096.0,-90257.0,-0.5,5692.0,61876.0,4390.0,-58728.0,246.0,-22530.0,5612.0,6010.0,-13060.0,61856.0,156910.0,22540.0,-21490.0,3.0,6544.0,-167.0,-16620.0,-39786.0,-22030.0,858.0
479,-42976.0,3.0,-2212.0,-83478.0,-0.2588,6010.0,62028.0,4320.0,-51224.0,334.0,-21490.0,6230.0,6504.0,-12400.0,61876.0,154205.0,22540.0,-19940.0,3.0,6664.0,106.0,-15280.0,-37328.0,-20940.0,772.0
480,-35872.0,3.0,-2224.0,-77498.0,0.0,6504.0,64044.0,4170.0,-42976.0,240.0,-19940.0,6300.0,6532.0,-12040.0,62028.0,153746.0,22540.0,-19280.0,3.0,6710.0,246.0,-14056.0,-35263.0,-20100.0,755.0
481,-33100.0,3.0,-2472.0,-74474.0,0.2588,6532.0,65136.0,3876.0,-35872.0,-26.0,-19280.0,6670.0,6616.0,-11950.0,64044.0,154426.0,22540.0,-18750.0,3.0,6704.0,334.0,-13060.0,-35365.0,-19470.0,767.0
482,-32340.0,3.0,-2800.0,-80132.0,0.5,6616.0,65320.0,3892.0,-33100.0,-55.0,-18750.0,6810.0,5716.0,-12210.0,65136.0,150328.0,22530.0,-18500.0,3.0,6770.0,240.0,-12400.0,-35242.0,-19360.0,811.0
483,-33928.0,3.0,-3234.0,-92158.0,0.707,5716.0,66068.0,3940.0,-32340.0,-276.0,-18500.0,6212.0,5132.0,-13200.0,65320.0,144379.0,22530.0,-19230.0,3.0,6680.0,-26.0,-12040.0,-36230.0,-20080.0,865.0
484,-45624.0,3.0,-4144.0,-106453.0,0.866,5132.0,66088.0,3992.0,-33928.0,-725.0,-19230.0,6372.0,5550.0,-15710.0,66068.0,142277.0,22530.0,-21180.0,3.0,6650.0,-55.0,-11950.0,-38586.0,-21870.0,916.0
485,-66360.0,3.0,-5516.0,-138533.0,0.966,5550.0,63732.0,4132.0,-45624.0,-1168.0,-21180.0,8020.0,8124.0,-17600.0,66088.0,137069.0,22530.0,-24180.0,3.0,6744.0,-276.0,-12210.0,-43880.0,-24850.0,986.0
486,-73004.0,3.0,-5664.0,-155483.0,1.0,8124.0,67276.0,4014.0,-66360.0,-1491.0,-24180.0,10420.0,10400.0,-18460.0,63732.0,141366.0,22540.0,-24900.0,3.0,7050.0,-725.0,-13200.0,-51270.0,-25760.0,1161.0
487,-68584.0,3.0,-5450.0,-157402.0,0.966,10400.0,75804.0,3804.0,-73004.0,-1615.0,-24900.0,11200.0,12216.0,-18500.0,67276.0,144748.0,22560.0,-23550.0,3.0,7390.0,-1168.0,-15710.0,-55906.0,-25540.0,1750.0
488,-58676.0,3.0,-5776.0,-158305.0,0.866,12216.0,86768.0,3948.0,-68584.0,-1501.0,-23550.0,11330.0,11976.0,-18160.0,75804.0,145063.0,22560.0,-20820.0,3.0,7636.0,-1491.0,-17600.0,-54073.0,-24700.0,2496.0
489,-48984.0,3.0,-5900.0,-155805.0,0.707,11976.0,93632.0,3880.0,-58676.0,-1405.0,-20820.0,11820.0,12510.0,-18060.0,86768.0,147690.0,22560.0,-19440.0,3.0,8028.0,-1615.0,-18460.0,-51008.0,-24400.0,2888.0
490,-40340.0,3.0,-5870.0,-155565.0,0.5,12510.0,100056.0,3978.0,-48984.0,-1114.0,-19440.0,11460.0,12744.0,-18270.0,93632.0,149366.0,22580.0,-19280.0,3.0,7784.0,-1501.0,-18500.0,-50143.0,-25170.0,2460.0
491,-40540.0,3.0,-5736.0,-150200.0,0.2588,12744.0,98048.0,4136.0,-40340.0,-1018.0,-19280.0,10470.0,11944.0,-18690.0,100056.0,153047.0,22580.0,-18800.0,3.0,7650.0,-1405.0,-18160.0,-50227.0,-25100.0,2438.0
492,-38108.0,3.0,-5690.0,-143605.0,0.0,11944.0,97900.0,4228.0,-40540.0,-845.0,-18800.0,10080.0,11690.0,-18640.0,98048.0,153480.0,22580.0,-19440.0,3.0,7496.0,-1114.0,-18060.0,-51034.0,-24100.0,2666.0
493,-35004.0,3.0,-5844.0,-142343.0,-0.2588,11690.0,98468.0,3776.0,-38108.0,-1351.0,-19440.0,8380.0,9640.0,-18960.0,97900.0,149757.0,22580.0,-21810.0,3.0,6890.0,-1018.0,-18270.0,-51977.0,-24180.0,2450.0
494,-39368.0,3.0,-6584.0,-143154.0,-0.5,9640.0,92904.0,3996.0,-35004.0,-1228.0,-21810.0,8024.0,8580.0,-19680.0,98468.0,145763.0,22600.0,-24110.0,3.0,7060.0,-845.0,-18690.0,-52195.0,-25060.0,1878.0
495,-56748.0,3.0,-6984.0,-144719.0,-0.707,8580.0,76532.0,3920.0,-39368.0,-1732.0,-24110.0,8750.0,9550.0,-19730.0,92904.0,147362.0,22610.0,-25710.0,3.0,7430.0,-1351.0,-18640.0,-53728.0,-26140.0,1394.0
496,-70420.0,3.0,-6596.0,-147910.0,-0.866,9550.0,68752.0,3820.0,-56748.0,-1699.0,-25710.0,10220.0,10930.0,-19100.0,76532.0,154645.0,22610.0,-25810.0,3.0,7170.0,-1228.0,-18960.0,-56277.0,-26200.0,1286.0
497,-71816.0,3.0,-6356.0,-149722.0,-0.966,10930.0,73584.0,3528.0,-70420.0,-1610.0,-25810.0,10530.0,10920.0,-19250.0,68752.0,148481.0,22620.0,-25500.0,3.0,6904.0,-1732.0,-19680.0,-53947.0,-25890.0,1352.0
498,-72120.0,3.0,-6188.0,-135233.0,-1.0,10920.0,74544.0,3332.0,-71816.0,-1423.0,-25500.0,8664.0,8890.0,-19220.0,73584.0,152359.0,22620.0,-25100.0,3.0,6710.0,-1699.0,-19730.0,-50806.0,-25550.0,1202.0
499,-70176.0,3.0,-5730.0,-115267.0,-0.966,8890.0,72988.0,3314.0,-72120.0,-1060.0,-25100.0,6720.0,7990.0,-18320.0,74544.0,155468.0,22640.0,-24000.0,3.0,6630.0,-1610.0,-19100.0,-46788.0,-24750.0,1139.0
500,-61528.0,3.0,-5710.0,-98894.0,-0.866,7990.0,69876.0,2880.0,-70176.0,-1310.0,-24000.0,6004.0,7856.0,-17300.0,72988.0,158883.0,22640.0,-23000.0,3.0,6400.0,-1423.0,-19250.0,-44007.0,-23790.0,1083.0
501,-53988.0,3.0,-5572.0,-87717.0,-0.707,7856.0,65492.0,2706.0,-61528.0,-1259.0,-23000.0,5692.0,7500.0,-16344.0,69876.0,161122.0,22640.0,-22160.0,3.0,6336.0,-1060.0,-19220.0,-41533.0,-22530.0,1393.0
502,-48064.0,3.0,-5610.0,-74258.0,-0.5,7500.0,65100.0,2388.0,-53988.0,-1452.0,-22160.0,6010.0,7710.0,-15450.0,65492.0,161821.0,22640.0,-21200.0,3.0,6436.0,-1310.0,-18320.0,-39014.0,-21490.0,1360.0
503,-43656.0,3.0,-5356.0,-61277.0,-0.2588,7710.0,61804.0,2172.0,-48064.0,-1585.0,-21200.0,6504.0,7624.0,-14880.0,65100.0,161435.0,22640.0,-19940.0,3.0,6490.0,-1259.0,-17300.0,-38045.0,-19940.0,1563.0
504,-36724.0,3.0,-5184.0,-53493.0,0.0,7624.0,63440.0,1895.0,-43656.0,-1792.0,-19940.0,6532.0,8010.0,-14360.0,61804.0,162733.0,22640.0,-19220.0,3.0,6508.0,-1452.0,-16344.0,-36697.0,-19280.0,1484.0
505,-34496.0,3.0,-5124.0,-53820.0,0.2588,8010.0,62140.0,1799.0,-36724.0,-1750.0,-19220.0,6616.0,7516.0,-14080.0,63440.0,157211.0,22620.0,-18580.0,3.0,6624.0,-1585.0,-15450.0,-36336.0,-18750.0,1433.0
506,-34668.0,3.0,-4980.0,-60191.0,0.5,7516.0,60416.0,2005.0,-34496.0,-1559.0,-18580.0,5716.0,7184.0,-14104.0,62140.0,148401.0,22620.0,-18060.0,3.0,6640.0,-1792.0,-14880.0,-36823.0,-18500.0,1596.0
507,-37588.0,3.0,-5064.0,-73365.0,0.707,7184.0,56916.0,2007.0,-34668.0,-1777.0,-18060.0,5132.0,6996.0,-14210.0,60416.0,133944.0,22610.0,-18190.0,3.0,6576.0,-1750.0,-14360.0,-37400.0,-19230.0,1634.0
508,-43496.0,3.0,-5260.0,-83866.0,0.866,6996.0,53144.0,1852.0,-37588.0,-1951.0,-18190.0,5550.0,5856.0,-15250.0,56916.0,121450.0,22610.0,-18850.0,3.0,6600.0,-1559.0,-14080.0,-38832.0,-21180.0,1568.0
509,-53244.0,3.0,-5940.0,-100837.0,0.966,5856.0,48872.0,1779.0,-43496.0,-2464.0,-18850.0,8124.0,6350.0,-16050.0,53144.0,109327.0,22610.0,-20430.0,3.0,6584.0,-1777.0,-14104.0,-40567.0,-24180.0,1545.0
510,-62756.0,3.0,-6636.0,-121194.0,1.0,6350.0,45904.0,1843.0,-53244.0,-2668.0,-20430.0,10400.0,8670.0,-17330.0,48872.0,98538.0,22610.0,-21540.0,3.0,6576.0,-1951.0,-14210.0,-44293.0,-24900.0,1788.0
511,-67644.0,3.0,-6960.0,-137959.0,0.966,8670.0,50172.0,1868.0,-62756.0,-2780.0,-21540.0,12216.0,10536.0,-18270.0,45904.0,95503.0,22610.0,-21860.0,3.0,6936.0,-2464.0,-15250.0,-47812.0,-23550.0,2796.0
512,-64956.0,3.0,-7156.0,-151004.0,0.866,10536.0,57792.0,2200.0,-67644.0,-2494.0,-21860.0,11976.0,12140.0,-19040.0,50172.0,92481.0,22610.0,-20930.0,3.0,7276.0,-2668.0,-16050.0,-50851.0,-20820.0,4628.0
513,-61744.0,3.0,-7060.0,-157477.0,0.707,12140.0,65296.0,2388.0,-64956.0,-2236.0,-20930.0,12510.0,12296.0,-18780.0,57792.0,91450.0,22620.0,-20050.0,3.0,7600.0,-2780.0,-17330.0,-52364.0,-19440.0,5544.0
514,-61468.0,3.0,-6830.0,-160735.0,0.5,12296.0,64448.0,2468.0,-61744.0,-2080.0,-20050.0,12744.0,12760.0,-19020.0,65296.0,92281.0,22620.0,-18930.0,3.0,7430.0,-2494.0,-18270.0,-52648.0,-19280.0,5836.0
515,-65832.0,3.0,-6836.0,-162607.0,0.2588,12760.0,60108.0,2608.0,-61468.0,-1974.0,-18930.0,11944.0,12720.0,-19260.0,64448.0,88574.0,22620.0,-17730.0,3.0,7056.0,-2236.0,-19040.0,-52170.0,-18800.0,6116.0
516,-65256.0,3.0,-6790.0,-158629.0,0.0,12720.0,59688.0,2408.0,-65832.0,-2136.0,-17730.0,11690.0,11496.0,-19310.0,60108.0,86291.0,22620.0,-17550.0,3.0,6664.0,-2080.0,-18780.0,-51968.0,-19440.0,5336.0
517,-62604.0,3.0,-6820.0,-158582.0,-0.2588,11496.0,58200.0,2418.0,-65256.0,-2062.0,-17550.0,9640.0,8210.0,-19360.0,59688.0,82200.0,22620.0,-19170.0,3.0,6150.0,-1974.0,-19020.0,-51966.0,-21810.0,3666.0
518,-62844.0,3.0,-6950.0,-163309.0,-0.5,8210.0,54776.0,2556.0,-62604.0,-2140.0,-19170.0,8580.0,6384.0,-19920.0,58200.0,75567.0,22620.0,-21380.0,3.0,5830.0,-2136.0,-19260.0,-52287.0,-24110.0,2168.0
519,-70336.0,3.0,-6944.0,-166028.0,-0.707,6384.0,46428.0,2680.0,-62844.0,-2388.0,-21380.0,9550.0,7890.0,-19890.0,54776.0,77311.0,22620.0,-23300.0,3.0,5988.0,-2062.0,-19310.0,-53595.0,-25710.0,1552.0
520,-81628.0,3.0,-6900.0,-171911.0,-0.866,7890.0,41616.0,2796.0,-70336.0,-2200.0,-23300.0,10930.0,8730.0,-19730.0,46428.0,82970.0,22620.0,-23860.0,3.0,6130.0,-2140.0,-19360.0,-56839.0,-25810.0,1529.0
521,-84092.0,3.0,-6864.0,-170095.0,-0.966,8730.0,45132.0,2760.0,-81628.0,-1924.0,-23860.0,10920.0,8584.0,-19860.0,41616.0,83462.0,22640.0,-23820.0,3.0,5908.0,-2388.0,-19920.0,-55985.0,-25500.0,1499.0
522,-89156.0,3.0,-6540.0,-167402.0,-1.0,8584.0,42888.0,2644.0,-84092.0,-1818.0,-23820.0,8890.0,7856.0,-19650.0,45132.0,76387.0,22640.0,-23490.0,3.0,5310.0,-2200.0,-19890.0,-54118.0,-25100.0,1376.0
523,-90300.0,3.0,-6024.0,-157310.0,-0.966,7856.0,41268.0,2772.0,-89156.0,-1452.0,-23490.0,7990.0,6876.0,-18500.0,42888.0,71080.0,22640.0,-22720.0,3.0,4680.0,-1924.0,-19730.0,-51389.0,-24000.0,1552.0
524,-87384.0,3.0,-5450.0,-148712.0,-0.866,6876.0,35824.0,2746.0,-90300.0,-1297.0,-22720.0,7856.0,6720.0,-17440.0,41268.0,70710.0,22640.0,-21890.0,3.0,4388.0,-1818.0,-19860.0,-49250.0,-23000.0,1600.0
525,-79288.0,3.0,-4984.0,-142630.0,-0.707,6720.0,34360.0,2568.0,-87384.0,-1244.0,-21890.0,7500.0,5830.0,-16420.0,35824.0,70320.0,22640.0,-20860.0,3.0,4220.0,-1452.0,-19650.0,-46990.0,-22160.0,1623.0
526,-71612.0,3.0,-5090.0,-129403.0,-0.5,5830.0,33708.0,2596.0,-79288.0,-910.0,-20860.0,7710.0,6530.0,-15500.0,34360.0,71804.0,22640.0,-19780.0,3.0,4064.0,-1297.0,-18500.0,-45382.0,-21200.0,1552.0
527,-67572.0,3.0,-4584.0,-117904.0,-0.2588,6530.0,29692.0,2564.0,-71612.0,-791.0,-19780.0,7624.0,6304.0,-15100.0,33708.0,74820.0,22620.0,-18770.0,3.0,4020.0,-1244.0,-17440.0,-44053.0,-19940.0,1496.0
528,-64360.0,3.0,-4376.0,-110882.0,0.0,6304.0,27312.0,2384.0,-67572.0,-881.0,-18770.0,8010.0,5784.0,-14800.0,29692.0,74951.0,22620.0,-18130.0,3.0,4008.0,-910.0,-16420.0,-42807.0,-19220.0,1395.0
529,-61320.0,3.0,-4260.0,-109075.0,0.2588,5784.0,27496.0,2244.0,-64360.0,-960.0,-18130.0,7516.0,6604.0,-14630.0,27312.0,73574.0,22610.0,-17650.0,3.0,4110.0,-791.0,-15500.0,-41903.0,-18580.0,1275.0
530,-60916.0,3.0,-4316.0,-107652.0,0.5,6604.0,26840.0,2352.0,-61320.0,-836.0,-17650.0,7184.0,6770.0,-14960.0,27496.0,75190.0,22610.0,-17280.0,3.0,4244.0,-881.0,-15100.0,-41569.0,-18060.0,1373.0
531,-61276.0,3.0,-4196.0,-110409.0,0.707,6770.0,26420.0,2492.0,-60916.0,-755.0,-17280.0,6996.0,6840.0,-15230.0,26840.0,72504.0,22600.0,-17600.0,3.0,4310.0,-960.0,-14800.0,-41727.0,-18190.0,1482.0
532,-62300.0,3.0,-4700.0,-111242.0,0.866,6840.0,26528.0,2612.0,-61276.0,-755.0,-17600.0,5856.0,5640.0,-15830.0,26420.0,70203.0,22600.0,-17970.0,3.0,4260.0,-836.0,-14630.0,-42151.0,-18850.0,1469.0
533,-64812.0,3.0,-5500.0,-116033.0,0.966,5640.0,27088.0,2606.0,-62300.0,-981.0,-17970.0,6350.0,6144.0,-16200.0,26528.0,67900.0,22600.0,-19020.0,3.0,4292.0,-755.0,-14960.0,-43055.0,-20430.0,1410.0
534,-68512.0,3.0,-5604.0,-130094.0,1.0,6144.0,26212.0,2684.0,-64812.0,-1208.0,-19020.0,8670.0,8490.0,-17140.0,27088.0,62594.0,22580.0,-19660.0,3.0,4280.0,-755.0,-15230.0,-45041.0,-21540.0,1505.0
535,-69188.0,3.0,-5850.0,-146122.0,0.966,8490.0,34152.0,2610.0,-68512.0,-1498.0,-19660.0,10536.0,11740.0,-18050.0,26212.0,58103.0,22580.0,-20300.0,3.0,4410.0,-981.0,-15830.0,-47560.0,-21860.0,2025.0
536,-66808.0,3.0,-6384.0,-155498.0,0.866,11740.0,45560.0,2636.0,-69188.0,-1596.0,-20300.0,12140.0,13780.0,-18500.0,34152.0,61553.0,22580.0,-20140.0,3.0,4244.0,-1208.0,-16200.0,-49792.0,-20930.0,2996.0
